review_id,movie_id,rating,review_date
1070,51,8,2020-02-14
1071,21,7,2020-02-14
1072,162,2,2020-02-14
1073,136,3,2020-02-14
1074,78,8,2020-02-14
1075,21,5,2020-02-14
1076,101,5,2020-02-14
1077,5,7,2020-02-14
1078,47,9,2020-02-14
1079,172,6,2020-02-14
1080,8,10,2020-02-14
1081,35,7,2020-02-15
1082,155,8,2020-02-15
1083,99,8,2020-02-15
1084,33,8,2020-02-15
1085,37,8,2020-02-15
1086,136,8,2020-02-15
1087,21,9,2020-02-15
1088,18,4,2020-02-15
1089,6,7,2020-02-15
1090,76,6,2020-02-15
1091,2,9,2020-02-15
1092,34,7,2020-02-15
1093,137,4,2020-02-15
1094,3,7,2020-02-15
1095,179,4,2020-02-15
1096,11,8,2020-02-15
1097,24,7,2020-02-15
1098,129,4,2020-02-15
1099,141,7,2020-02-15
1100,131,8,2020-02-15
1101,86,7,2020-02-15
1102,193,7,2020-02-15
1103,27,8,2020-02-15
1104,2,3,2020-02-15
1105,65,4,2020-02-16
1106,29,4,2020-02-16
1107,74,6,2020-02-16
1108,11,8,2020-02-16
1109,123,5,2020-02-16
1110,108,8,2020-02-16
1111,5,6,2020-02-16
1112,170,3,2020-02-16
1113,35,3,2020-02-16
1114,38,9,2020-02-16
1115,15,5,2020-02-16
1116,125,5,2020-02-16
1117,3,9,2020-02-16
1118,101,6,2020-02-16
1119,79,9,2020-02-16
1120,196,7,2020-02-16
1121,147,6,2020-02-16
1122,154,6,2020-02-16
1123,119,7,2020-02-16
1124,157,5,2020-02-16
1125,196,4,2020-02-16
1126,180,7,2020-02-16
1127,177,9,2020-02-16
1128,91,6,2020-02-16
1129,4,5,2020-02-17
1130,176,5,2020-02-17
1131,176,10,2020-02-17
1132,189,8,2020-02-17
1133,134,9,2020-02-17
1134,189,8,2020-02-17
1135,50,8,2020-02-17
1136,47,4,2020-02-17
1137,123,7,2020-02-17
1138,22,7,2020-02-17
1139,194,7,2020-02-17
1140,17,3,2020-02-17
1141,35,7,2020-02-17
1142,126,7,2020-02-17
1143,141,7,2020-02-17
1144,159,8,2020-02-17
1145,188,7,2020-02-17
1146,130,4,2020-02-17
1147,115,7,2020-02-17
1148,116,6,2020-02-17
1149,42,7,2020-02-17
1150,110,4,2020-02-17
1151,142,8,2020-02-17
1152,122,8,2020-02-17
1153,143,6,2020-02-18
1154,135,9,2020-02-18
1155,106,5,2020-02-18
1156,187,8,2020-02-18
1157,164,3,2020-02-18
1158,154,5,2020-02-18
1159,184,7,2020-02-18
1160,110,9,2020-02-18
1161,137,8,2020-02-18
1162,108,10,2020-02-18
1163,88,9,2020-02-18
1164,156,8,2020-02-18
1165,97,5,2020-02-18
1166,72,9,2020-02-18
1167,1,7,2020-02-18
1168,101,1,2020-02-18
1169,54,9,2020-02-18
1170,138,7,2020-02-18
1171,106,7,2020-02-18
1172,132,3,2020-02-18
1173,11,3,2020-02-18
1174,196,7,2020-02-18
1175,166,9,2020-02-18
1176,129,2,2020-02-18
1177,116,9,2020-02-19
1178,141,9,2020-02-19
1179,178,5,2020-02-19
1180,48,6,2020-02-19
1181,25,7,2020-02-19
1182,138,1,2020-02-19
1183,169,9,2020-02-19
1184,189,5,2020-02-19
1185,42,8,2020-02-19
1186,128,4,2020-02-19
1187,91,8,2020-02-19
1188,182,4,2020-02-19
1189,176,6,2020-02-19
1190,71,6,2020-02-19
1191,126,4,2020-02-19
1192,48,7,2020-02-19
1193,145,8,2020-02-19
1194,131,9,2020-02-19
1195,153,5,2020-02-19
1196,178,8,2020-02-19
1197,111,10,2020-02-19
1198,108,2,2020-02-19
1199,172,3,2020-02-19
1200,118,9,2020-02-19
1201,160,9,2020-02-20
1202,17,7,2020-02-20
1203,66,6,2020-02-20
1204,176,8,2020-02-20
1205,194,9,2020-02-20
1206,25,6,2020-02-20
1207,61,9,2020-02-20
1208,95,7,2020-02-20
1209,116,4,2020-02-20
1210,161,8,2020-02-20
1211,132,5,2020-02-20
1212,166,9,2020-02-20
1213,56,9,2020-02-20
1214,15,3,2020-02-20
1215,92,7,2020-02-20
1216,78,7,2020-02-20
1217,15,5,2020-02-20
1218,41,9,2020-02-20
1219,196,2,2020-02-20
1220,129,7,2020-02-20
1221,133,8,2020-02-20
1222,110,5,2020-02-20
1223,122,8,2020-02-20
1224,107,9,2020-02-20
1225,18,4,2020-02-21
1226,64,8,2020-02-21
1227,30,10,2020-02-21
1228,68,5,2020-02-21
1229,48,6,2020-02-21
1230,151,6,2020-02-21
1231,77,3,2020-02-21
1232,9,4,2020-02-21
1233,25,4,2020-02-21
1234,18,8,2020-02-21
1235,153,6,2020-02-21
1236,48,3,2020-02-21
1237,190,6,2020-02-21
1238,190,7,2020-02-21
1239,1,5,2020-02-21
1240,16,6,2020-02-21
1241,102,9,2020-02-21
1242,114,8,2020-02-21
1243,58,7,2020-02-21
1244,162,8,2020-02-21
1245,165,6,2020-02-21
1246,175,1,2020-02-21
1247,4,7,2020-02-21
1248,94,6,2020-02-21
1249,190,8,2020-02-22
1250,183,4,2020-02-22
1251,183,4,2020-02-22
1252,194,6,2020-02-22
1253,160,9,2020-02-22
1254,196,4,2020-02-22
1255,150,8,2020-02-22
1256,172,3,2020-02-22
1257,191,7,2020-02-22
1258,8,3,2020-02-22
1259,177,9,2020-02-22
1260,22,7,2020-02-22
1261,1,7,2020-02-22
1262,77,10,2020-02-22
1263,170,6,2020-02-22
1264,89,9,2020-02-22
1265,146,5,2020-02-22
1266,16,6,2020-02-22
1267,161,7,2020-02-22
1268,97,7,2020-02-22
1269,99,9,2020-02-22
1270,135,6,2020-02-22
1271,110,7,2020-02-22
1272,175,4,2020-02-22
1273,55,9,2020-02-23
1274,143,8,2020-02-23
1275,173,8,2020-02-23
1276,116,8,2020-02-23
1277,100,8,2020-02-23
1278,89,9,2020-02-23
1279,121,7,2020-02-23
1280,193,7,2020-02-23
1281,4,6,2020-02-23
1282,120,10,2020-02-23
1283,36,6,2020-02-23
1284,2,6,2020-02-23
1285,124,8,2020-02-23
1286,47,5,2020-02-23
1287,88,3,2020-02-23
1288,169,4,2020-02-23
1289,8,7,2020-02-23
1290,171,8,2020-02-23
1291,58,7,2020-02-23
1292,104,6,2020-02-23
1293,42,10,2020-02-23
1294,184,8,2020-02-23
1295,124,8,2020-02-23
1296,61,8,2020-02-23
1297,125,8,2020-02-24
1298,161,6,2020-02-24
1299,76,5,2020-02-24
1300,167,9,2020-02-24
1301,32,7,2020-02-24
1302,27,5,2020-02-24
1303,6,9,2020-02-24
1304,51,4,2020-02-24
1305,166,4,2020-02-24
1306,5,1,2020-02-24
1307,173,7,2020-02-24
1308,162,9,2020-02-24
1309,62,6,2020-02-24
1310,183,6,2020-02-24
1311,116,3,2020-02-24
1312,112,10,2020-02-24
1313,184,8,2020-02-24
1314,147,3,2020-02-24
1315,54,8,2020-02-24
1316,38,7,2020-02-24
1317,144,10,2020-02-24
1318,157,5,2020-02-24
1319,140,6,2020-02-24
1320,83,7,2020-02-24
1321,23,8,2020-02-25
1322,167,5,2020-02-25
1323,115,6,2020-02-25
1324,61,8,2020-02-25
1325,150,9,2020-02-25
1326,30,5,2020-02-25
1327,131,2,2020-02-25
1328,39,6,2020-02-25
1329,195,1,2020-02-25
1330,166,5,2020-02-25
1331,77,6,2020-02-25
1332,5,6,2020-02-25
1333,155,6,2020-02-25
1334,63,1,2020-02-25
1335,58,8,2020-02-25
1336,119,6,2020-02-25
1337,3,6,2020-02-25
1338,166,7,2020-02-25
1339,6,1,2020-02-25
1340,182,5,2020-02-25
1341,3,7,2020-02-25
1342,80,8,2020-02-25
1343,59,8,2020-02-25
1344,99,7,2020-02-25
1345,41,4,2020-02-26
1346,49,9,2020-02-26
1347,101,4,2020-02-26
1348,100,7,2020-02-26
1349,118,5,2020-02-26
1350,145,8,2020-02-26
1351,149,8,2020-02-26
1352,4,4,2020-02-26
1353,160,9,2020-02-26
1354,96,5,2020-02-26
1355,187,6,2020-02-26
1356,27,7,2020-02-26
1357,160,5,2020-02-26
1358,91,5,2020-02-26
1359,84,7,2020-02-26
1360,138,9,2020-02-26
1361,83,4,2020-02-26
1362,124,6,2020-02-26
1363,64,9,2020-02-26
1364,10,6,2020-02-26
1365,144,8,2020-02-26
1366,92,7,2020-02-26
1367,82,6,2020-02-26
1368,114,8,2020-02-26
1369,98,6,2020-02-27
1370,141,1,2020-02-27
1371,142,7,2020-02-27
1372,197,7,2020-02-27
1373,117,4,2020-02-27
1374,114,9,2020-02-27
1375,145,8,2020-02-27
1376,121,9,2020-02-27
1377,79,3,2020-02-27
1378,91,5,2020-02-27
1379,89,6,2020-02-27
1380,178,8,2020-02-27
1381,142,10,2020-02-27
1382,126,9,2020-02-27
1383,115,6,2020-02-27
1384,60,4,2020-02-27
1385,42,3,2020-02-27
1386,154,8,2020-02-27
1387,77,7,2020-02-27
1388,123,7,2020-02-27
1389,103,6,2020-02-27
1390,27,8,2020-02-27
1391,60,7,2020-02-27
1392,176,10,2020-02-27
1393,5,4,2020-02-28
1394,104,6,2020-02-28
1395,29,4,2020-02-28
1396,1,6,2020-02-28
1397,143,8,2020-02-28
1398,31,4,2020-02-28
1399,145,6,2020-02-28
1400,171,6,2020-02-28
1401,120,7,2020-02-28
1402,70,5,2020-02-28
1403,178,4,2020-02-28
1404,67,7,2020-02-28
1405,113,6,2020-02-28
1406,192,8,2020-02-28
1407,63,4,2020-02-28
1408,75,9,2020-02-28
1409,8,8,2020-02-28
1410,166,6,2020-02-28
1411,57,1,2020-02-28
1412,102,9,2020-02-28
1413,97,8,2020-02-28
1414,167,6,2020-02-28
1415,164,8,2020-02-28
1416,146,7,2020-02-28
1417,17,7,2020-02-29
1418,113,8,2020-02-29
1419,124,8,2020-02-29
1420,196,9,2020-02-29
1421,74,5,2020-02-29
1422,76,7,2020-02-29
1423,188,7,2020-02-29
1424,95,8,2020-02-29
1425,111,9,2020-02-29
1426,104,4,2020-02-29
1427,102,7,2020-02-29
1428,63,7,2020-02-29
1429,93,5,2020-02-29
1430,185,8,2020-02-29
1431,197,8,2020-02-29
1432,37,4,2020-02-29
1433,33,6,2020-02-29
1434,9,2,2020-02-29
1435,65,8,2020-02-29
1436,57,7,2020-02-29
1437,24,7,2020-02-29
1438,145,7,2020-02-29
1439,135,5,2020-02-29
1440,144,8,2020-02-29
1441,177,6,2020-03-01
1442,177,6,2020-03-01
1443,32,7,2020-03-01
1444,104,6,2020-03-01
1445,1,1,2020-03-01
1446,112,5,2020-03-01
1447,46,8,2020-03-01
1448,136,8,2020-03-01
1449,104,8,2020-03-01
1450,160,5,2020-03-01
1451,23,7,2020-03-01
1452,126,10,2020-03-01
1453,81,6,2020-03-01
1454,192,2,2020-03-01
1455,30,4,2020-03-01
1456,158,5,2020-03-01
1457,36,7,2020-03-01
1458,30,8,2020-03-01
1459,86,8,2020-03-01
1460,14,10,2020-03-01
1461,86,5,2020-03-01
1462,200,7,2020-03-01
1463,165,3,2020-03-01
1464,81,9,2020-03-01
1465,48,6,2020-03-02
1466,32,4,2020-03-02
1467,198,7,2020-03-02
1468,73,8,2020-03-02
1469,53,5,2020-03-02
1470,55,9,2020-03-02
1471,86,6,2020-03-02
1472,67,3,2020-03-02
1473,60,7,2020-03-02
1474,54,8,2020-03-02
1475,94,8,2020-03-02
1476,24,10,2020-03-02
1477,104,8,2020-03-02
1478,106,7,2020-03-02
1479,98,6,2020-03-02
1480,85,8,2020-03-02
1481,154,8,2020-03-02
1482,4,10,2020-03-02
1483,111,4,2020-03-02
1484,34,2,2020-03-02
1485,133,7,2020-03-02
1486,88,8,2020-03-02
1487,116,2,2020-03-02
1488,158,10,2020-03-02
1489,72,9,2020-03-03
1490,199,6,2020-03-03
1491,21,3,2020-03-03
1492,74,5,2020-03-03
1493,36,5,2020-03-03
1494,83,7,2020-03-03
1495,18,6,2020-03-03
1496,17,8,2020-03-03
1497,73,9,2020-03-03
1498,8,7,2020-03-03
1499,110,7,2020-03-03
1500,147,4,2020-03-03
1501,86,5,2020-03-03
1502,15,7,2020-03-03
1503,173,8,2020-03-03
1504,68,9,2020-03-03
1505,6,4,2020-03-03
1506,5,6,2020-03-03
1507,143,9,2020-03-03
1508,115,10,2020-03-03
1509,15,6,2020-03-03
1510,46,8,2020-03-03
1511,143,7,2020-03-03
1512,29,2,2020-03-03
1513,54,6,2020-03-04
1514,103,8,2020-03-04
1515,123,3,2020-03-04
1516,24,6,2020-03-04
1517,195,6,2020-03-04
1518,63,10,2020-03-04
1519,51,7,2020-03-04
1520,119,7,2020-03-04
1521,33,7,2020-03-04
1522,48,7,2020-03-04
1523,63,9,2020-03-04
1524,1,6,2020-03-04
1525,168,7,2020-03-04
1526,69,9,2020-03-04
1527,82,8,2020-03-04
1528,98,5,2020-03-04
1529,121,6,2020-03-04
1530,128,7,2020-03-04
1531,65,8,2020-03-04
1532,149,6,2020-03-04
1533,108,9,2020-03-04
1534,109,8,2020-03-04
1535,95,5,2020-03-04
1536,82,5,2020-03-04
1537,152,5,2020-03-05
1538,132,9,2020-03-05
1539,22,5,2020-03-05
1540,159,8,2020-03-05
1541,3,6,2020-03-05
1542,34,5,2020-03-05
1543,94,7,2020-03-05
1544,168,6,2020-03-05
1545,145,10,2020-03-05
1546,1,7,2020-03-05
1547,53,9,2020-03-05
1548,87,7,2020-03-05
1549,120,4,2020-03-05
1550,142,7,2020-03-05
1551,44,4,2020-03-05
1552,80,4,2020-03-05
1553,39,6,2020-03-05
1554,28,5,2020-03-05
1555,189,8,2020-03-05
1556,139,9,2020-03-05
1557,175,8,2020-03-05
1558,123,7,2020-03-05
1559,49,7,2020-03-05
1560,39,9,2020-03-05
1561,112,5,2020-03-06
1562,76,10,2020-03-06
1563,34,6,2020-03-06
1564,4,8,2020-03-06
1565,142,7,2020-03-06
1566,104,10,2020-03-06
1567,162,7,2020-03-06
1568,53,7,2020-03-06
1569,18,8,2020-03-06
1570,8,7,2020-03-06
1571,96,8,2020-03-06
1572,88,8,2020-03-06
1573,7,4,2020-03-06
1574,120,8,2020-03-06
1575,53,10,2020-03-06
1576,57,6,2020-03-06
1577,51,5,2020-03-06
1578,144,2,2020-03-06
1579,136,9,2020-03-06
1580,14,3,2020-03-06
1581,161,6,2020-03-06
1582,29,9,2020-03-06
1583,105,3,2020-03-06
1584,9,5,2020-03-06
1585,8,8,2020-03-07
1586,129,4,2020-03-07
1587,139,6,2020-03-07
1588,160,8,2020-03-07
1589,96,7,2020-03-07
1590,86,7,2020-03-07
1591,176,7,2020-03-07
1592,74,8,2020-03-07
1593,58,6,2020-03-07
1594,8,4,2020-03-07
1595,22,1,2020-03-07
1596,63,8,2020-03-07
1597,60,5,2020-03-07
1598,85,7,2020-03-07
1599,43,7,2020-03-07
1600,165,6,2020-03-07
1601,158,4,2020-03-07
1602,91,6,2020-03-07
1603,14,6,2020-03-07
1604,80,9,2020-03-07
1605,56,6,2020-03-07
1606,160,5,2020-03-07
1607,174,5,2020-03-07
1608,93,6,2020-03-07
1609,140,6,2020-03-08
1610,180,4,2020-03-08
1611,108,7,2020-03-08
1612,170,5,2020-03-08
1613,97,6,2020-03-08
1614,153,8,2020-03-08
1615,27,7,2020-03-08
1616,170,9,2020-03-08
1617,89,10,2020-03-08
1618,148,9,2020-03-08
1619,37,6,2020-03-08
1620,134,9,2020-03-08
1621,29,7,2020-03-08
1622,12,10,2020-03-08
1623,67,6,2020-03-08
1624,41,4,2020-03-08
1625,75,9,2020-03-08
1626,73,8,2020-03-08
1627,153,7,2020-03-08
1628,198,10,2020-03-08
1629,199,6,2020-03-08
1630,9,9,2020-03-08
1631,32,5,2020-03-08
1632,57,10,2020-03-08
1633,95,2,2020-03-09
1634,149,6,2020-03-09
1635,95,7,2020-03-09
1636,119,6,2020-03-09
1637,128,9,2020-03-09
1638,170,6,2020-03-09
1639,26,8,2020-03-09
1640,184,10,2020-03-09
1641,190,6,2020-03-09
1642,177,6,2020-03-09
1643,104,7,2020-03-09
1644,95,7,2020-03-09
1645,135,6,2020-03-09
1646,74,10,2020-03-09
1647,106,6,2020-03-09
1648,55,7,2020-03-09
1649,98,5,2020-03-09
1650,154,7,2020-03-09
1651,104,8,2020-03-09
1652,78,9,2020-03-09
1653,71,2,2020-03-09
1654,10,8,2020-03-09
1655,54,7,2020-03-09
1656,33,5,2020-03-09
1657,8,9,2020-03-10
1658,117,4,2020-03-10
1659,49,4,2020-03-10
1660,60,8,2020-03-10
1661,131,2,2020-03-10
1662,96,9,2020-03-10
1663,32,8,2020-03-10
1664,25,10,2020-03-10
1665,198,8,2020-03-10
1666,57,8,2020-03-10
1667,193,5,2020-03-10
1668,148,8,2020-03-10
1669,100,1,2020-03-10
1670,163,5,2020-03-10
1671,52,5,2020-03-10
1672,31,5,2020-03-10
1673,76,6,2020-03-10
1674,175,7,2020-03-10
1675,67,8,2020-03-10
1676,33,5,2020-03-10
1677,78,7,2020-03-10
1678,50,7,2020-03-10
1679,62,7,2020-03-10
1680,31,6,2020-03-10
1681,194,7,2020-03-11
1682,67,7,2020-03-11
1683,74,6,2020-03-11
1684,163,6,2020-03-11
1685,180,7,2020-03-11
1686,159,9,2020-03-11
1687,192,7,2020-03-11
1688,136,8,2020-03-11
1689,92,8,2020-03-11
1690,164,6,2020-03-11
1691,10,7,2020-03-11
1692,31,9,2020-03-11
1693,111,2,2020-03-11
1694,129,6,2020-03-11
1695,106,7,2020-03-11
1696,84,7,2020-03-11
1697,63,5,2020-03-11
1698,39,4,2020-03-11
1699,13,9,2020-03-11
1700,172,6,2020-03-11
1701,106,8,2020-03-11
1702,78,8,2020-03-11
1703,177,6,2020-03-11
1704,122,5,2020-03-11
1705,173,8,2020-03-12
1706,10,8,2020-03-12
1707,107,9,2020-03-12
1708,109,7,2020-03-12
1709,4,10,2020-03-12
1710,67,6,2020-03-12
1711,97,7,2020-03-12
1712,69,8,2020-03-12
1713,19,4,2020-03-12
1714,42,7,2020-03-12
1715,39,7,2020-03-12
1716,172,8,2020-03-12
1717,32,8,2020-03-12
1718,158,2,2020-03-12
1719,157,8,2020-03-12
1720,15,9,2020-03-12
1721,99,8,2020-03-12
1722,13,1,2020-03-12
1723,197,3,2020-03-12
1724,128,4,2020-03-12
1725,140,9,2020-03-12
1726,134,8,2020-03-12
1727,161,10,2020-03-12
1728,176,9,2020-03-12
1729,12,2,2020-03-13
1730,13,6,2020-03-13
1731,112,8,2020-03-13
1732,77,7,2020-03-13
1733,27,3,2020-03-13
1734,141,8,2020-03-13
1735,94,8,2020-03-13
1736,15,5,2020-03-13
1737,60,2,2020-03-13
1738,12,6,2020-03-13
1739,30,10,2020-03-13
1740,154,6,2020-03-13
1741,91,7,2020-03-13
1742,17,6,2020-03-13
1743,104,1,2020-03-13
1744,102,6,2020-03-13
1745,33,5,2020-03-13
1746,131,9,2020-03-13
1747,66,5,2020-03-13
1748,37,7,2020-03-13
1749,110,7,2020-03-13
1750,13,3,2020-03-13
1751,160,7,2020-03-13
1752,48,7,2020-03-13
1753,195,8,2020-03-14
1754,78,7,2020-03-14
1755,13,8,2020-03-14
1756,18,4,2020-03-14
1757,80,8,2020-03-14
1758,149,9,2020-03-14
1759,91,8,2020-03-14
1760,61,3,2020-03-14
1761,187,6,2020-03-14
1762,72,4,2020-03-14
1763,39,8,2020-03-14
1764,111,6,2020-03-14
1765,6,2,2020-03-14
1766,103,8,2020-03-14
1767,186,5,2020-03-14
1768,22,6,2020-03-14
1769,140,6,2020-03-14
1770,22,1,2020-03-14
1771,102,4,2020-03-14
1772,137,6,2020-03-14
1773,79,6,2020-03-14
1774,120,6,2020-03-14
1775,162,6,2020-03-14
1776,95,6,2020-03-14
1777,66,6,2020-03-15
1778,21,9,2020-03-15
1779,98,9,2020-03-15
1780,156,4,2020-03-15
1781,162,8,2020-03-15
1782,153,9,2020-03-15
1783,27,5,2020-03-15
1784,99,2,2020-03-15
1785,158,4,2020-03-15
1786,20,1,2020-03-15
1787,163,6,2020-03-15
1788,153,9,2020-03-15
1789,50,5,2020-03-15
1790,39,6,2020-03-15
1791,24,6,2020-03-15
1792,5,7,2020-03-15
1793,99,7,2020-03-15
1794,12,7,2020-03-15
1795,125,10,2020-03-15
1796,40,8,2020-03-15
1797,119,5,2020-03-15
1798,145,4,2020-03-15
1799,149,9,2020-03-15
1800,195,5,2020-03-15
1801,108,3,2020-03-16
1802,6,8,2020-03-16
1803,14,1,2020-03-16
1804,163,6,2020-03-16
1805,6,7,2020-03-16
1806,92,3,2020-03-16
1807,181,7,2020-03-16
1808,104,3,2020-03-16
1809,62,8,2020-03-16
1810,143,9,2020-03-16
1811,100,5,2020-03-16
1812,90,8,2020-03-16
1813,134,9,2020-03-16
1814,94,6,2020-03-16
1815,82,3,2020-03-16
1816,132,3,2020-03-16
1817,195,6,2020-03-16
1818,39,9,2020-03-16
1819,84,7,2020-03-16
1820,27,7,2020-03-16
1821,187,2,2020-03-16
1822,183,4,2020-03-16
1823,150,9,2020-03-16
1824,171,5,2020-03-16
1825,100,7,2020-03-17
1826,137,4,2020-03-17
1827,66,8,2020-03-17
1828,26,8,2020-03-17
1829,34,10,2020-03-17
1830,30,6,2020-03-17
1831,195,6,2020-03-17
1832,20,9,2020-03-17
1833,30,8,2020-03-17
1834,105,7,2020-03-17
1835,138,8,2020-03-17
1836,133,8,2020-03-17
1837,116,5,2020-03-17
1838,74,6,2020-03-17
1839,19,8,2020-03-17
1840,190,4,2020-03-17
1841,108,7,2020-03-17
1842,9,5,2020-03-17
1843,149,5,2020-03-17
1844,170,5,2020-03-17
1845,106,10,2020-03-17
1846,92,5,2020-03-17
1847,155,10,2020-03-17
1848,7,6,2020-03-17
1849,27,8,2020-03-18
1850,52,5,2020-03-18
1851,33,4,2020-03-18
1852,95,5,2020-03-18
1853,50,9,2020-03-18
1854,14,8,2020-03-18
1855,134,6,2020-03-18
1856,175,9,2020-03-18
1857,134,4,2020-03-18
1858,155,7,2020-03-18
1859,176,10,2020-03-18
1860,93,6,2020-03-18
1861,159,7,2020-03-18
1862,125,8,2020-03-18
1863,76,7,2020-03-18
1864,135,7,2020-03-18
1865,130,10,2020-03-18
1866,172,3,2020-03-18
1867,4,7,2020-03-18
1868,24,7,2020-03-18
1869,34,3,2020-03-18
1870,186,8,2020-03-18
1871,88,6,2020-03-18
1872,116,5,2020-03-18
1873,17,8,2020-03-19
1874,23,2,2020-03-19
1875,58,7,2020-03-19
1876,164,8,2020-03-19
1877,32,9,2020-03-19
1878,128,7,2020-03-19
1879,100,9,2020-03-19
1880,115,6,2020-03-19
1881,126,5,2020-03-19
1882,52,7,2020-03-19
1883,44,8,2020-03-19
1884,97,7,2020-03-19
1885,54,3,2020-03-19
1886,135,7,2020-03-19
1887,189,10,2020-03-19
1888,17,5,2020-03-19
1889,186,9,2020-03-19
1890,176,8,2020-03-19
1891,155,6,2020-03-19
1892,68,4,2020-03-19
1893,56,6,2020-03-19
1894,196,3,2020-03-19
1895,16,4,2020-03-19
1896,197,8,2020-03-19
1897,8,2,2020-03-20
1898,183,8,2020-03-20
1899,147,6,2020-03-20
1900,146,8,2020-03-20
1901,189,7,2020-03-20
1902,49,8,2020-03-20
1903,18,8,2020-03-20
1904,158,8,2020-03-20
1905,157,9,2020-03-20
1906,36,4,2020-03-20
1907,23,4,2020-03-20
1908,50,7,2020-03-20
1909,30,6,2020-03-20
1910,97,6,2020-03-20
1911,162,8,2020-03-20
1912,194,9,2020-03-20
1913,169,7,2020-03-20
1914,17,8,2020-03-20
1915,98,6,2020-03-20
1916,191,2,2020-03-20
1917,183,10,2020-03-20
1918,200,9,2020-03-20
1919,161,4,2020-03-20
1920,102,6,2020-03-20
1921,86,4,2020-03-21
1922,54,7,2020-03-21
1923,137,4,2020-03-21
1924,113,4,2020-03-21
1925,164,6,2020-03-21
1926,59,5,2020-03-21
1927,25,3,2020-03-21
1928,141,8,2020-03-21
1929,120,7,2020-03-21
1930,172,7,2020-03-21
1931,105,8,2020-03-21
1932,40,5,2020-03-21
1933,164,7,2020-03-21
1934,98,5,2020-03-21
1935,152,6,2020-03-21
1936,20,4,2020-03-21
1937,182,6,2020-03-21
1938,148,8,2020-03-21
1939,132,8,2020-03-21
1940,100,4,2020-03-21
1941,47,1,2020-03-21
1942,113,7,2020-03-21
1943,68,7,2020-03-21
1944,165,9,2020-03-21
1945,84,9,2020-03-22
1946,70,10,2020-03-22
1947,99,5,2020-03-22
1948,166,9,2020-03-22
1949,130,8,2020-03-22
1950,130,9,2020-03-22
1951,47,8,2020-03-22
1952,78,3,2020-03-22
1953,106,5,2020-03-22
1954,66,10,2020-03-22
1955,171,8,2020-03-22
1956,26,2,2020-03-22
1957,65,6,2020-03-22
1958,96,9,2020-03-22
1959,140,5,2020-03-22
1960,76,5,2020-03-22
1961,30,6,2020-03-22
1962,161,4,2020-03-22
1963,61,5,2020-03-22
1964,194,6,2020-03-22
1965,177,9,2020-03-22
1966,24,8,2020-03-22
1967,59,9,2020-03-22
1968,145,8,2020-03-22
1969,6,6,2020-03-23
1970,180,5,2020-03-23
1971,185,10,2020-03-23
1972,2,8,2020-03-23
1973,154,6,2020-03-23
1974,80,7,2020-03-23
1975,43,2,2020-03-23
1976,164,8,2020-03-23
1977,57,6,2020-03-23
1978,100,8,2020-03-23
1979,165,6,2020-03-23
1980,12,4,2020-03-23
1981,144,7,2020-03-23
1982,133,6,2020-03-23
1983,122,2,2020-03-23
1984,157,8,2020-03-23
1985,127,3,2020-03-23
1986,20,7,2020-03-23
1987,86,3,2020-03-23
1988,165,4,2020-03-23
1989,131,6,2020-03-23
1990,13,7,2020-03-23
1991,23,5,2020-03-23
1992,75,8,2020-03-23
1993,155,5,2020-03-24
1994,57,8,2020-03-24
1995,80,6,2020-03-24
1996,105,10,2020-03-24
1997,117,7,2020-03-24
1998,118,3,2020-03-24
1999,50,7,2020-03-24
2000,162,7,2020-03-24
2001,114,7,2020-03-24
2002,116,10,2020-03-24
2003,166,7,2020-03-24
2004,12,10,2020-03-24
2005,186,6,2020-03-24
2006,41,1,2020-03-24
2007,84,4,2020-03-24
2008,30,4,2020-03-24
2009,69,9,2020-03-24
2010,111,7,2020-03-24
2011,170,5,2020-03-24
2012,196,7,2020-03-24
2013,67,9,2020-03-24
2014,177,6,2020-03-24
2015,37,10,2020-03-24
2016,184,3,2020-03-24
2017,54,9,2020-03-25
2018,128,7,2020-03-25
2019,135,6,2020-03-25
2020,160,7,2020-03-25
2021,176,7,2020-03-25
2022,161,7,2020-03-25
2023,51,5,2020-03-25
2024,143,7,2020-03-25
2025,92,8,2020-03-25
2026,93,7,2020-03-25
2027,133,7,2020-03-25
2028,56,6,2020-03-25
2029,141,6,2020-03-25
2030,89,7,2020-03-25
2031,128,3,2020-03-25
2032,100,7,2020-03-25
2033,94,5,2020-03-25
2034,94,7,2020-03-25
2035,158,7,2020-03-25
2036,91,10,2020-03-25
2037,175,10,2020-03-25
2038,8,8,2020-03-25
2039,88,4,2020-03-25
2040,112,5,2020-03-25
2041,172,4,2020-03-26
2042,104,7,2020-03-26
2043,55,3,2020-03-26
2044,169,8,2020-03-26
2045,173,5,2020-03-26
2046,1,1,2020-03-26
2047,197,10,2020-03-26
2048,111,8,2020-03-26
2049,14,7,2020-03-26
2050,177,9,2020-03-26
2051,75,5,2020-03-26
2052,200,10,2020-03-26
2053,121,8,2020-03-26
2054,185,5,2020-03-26
2055,90,8,2020-03-26
2056,58,4,2020-03-26
2057,128,6,2020-03-26
2058,120,8,2020-03-26
2059,22,8,2020-03-26
2060,84,7,2020-03-26
2061,131,5,2020-03-26
2062,181,8,2020-03-26
2063,97,8,2020-03-26
2064,59,1,2020-03-26
2065,176,4,2020-03-27
2066,168,7,2020-03-27
2067,41,4,2020-03-27
